index,seed,batch_size,learning_rate,mse_x100
705,3861634509,16,0.0001,2.091558
595,3150390826,16,0.0001,1.978
666,3579813917,16,0.0001,1.599478
87,541196390,16,0.0001,2.589469
73,458481199,16,0.0001,1.976074
125,706631431,16,0.0001,1.2911
390,2145095870,16,0.0001,1.913918
190,1120274922,16,0.0001,1.685362
288,1652759665,16,0.0001,2.070424
672,3637080602,16,0.0001,1.543564
638,3400455780,16,0.0001,1.592702
589,3118935322,16,0.0001,1.460332
598,3175230534,16,0.0001,1.790765
635,3386362128,16,0.0001,1.484255
741,4006811095,16,0.0001,1.754223
23,147424866,16,0.0001,2.207213
147,832261572,16,0.0001,1.70284
100,585489886,16,0.0001,1.567198
323,1834936228,16,0.0001,1.81933
436,2332185607,16,0.0001,1.757898
372,2092816440,16,0.0001,1.181458
75,469337765,16,0.0001,1.705106
89,554043425,16,0.0001,1.244478
693,3763401080,16,0.0001,2.183146
362,2036095558,16,0.0001,2.027831
363,2042412822,16,0.0001,1.443486
246,1428457261,16,0.0001,2.284752
495,2621082007,16,0.0001,1.464801
162,918982215,16,0.0001,1.436246
428,2289677784,16,0.0001,1.393913
14,96603249,16,0.0001,1.822699
24,148053890,16,0.0001,1.171486
306,1741312855,16,0.0001,1.538218
379,2115972809,16,0.0001,3.189969
221,1279531638,16,0.0001,1.359902
227,1327424429,16,0.0001,2.032025
47,292318348,16,0.0001,1.452095
410,2234307340,16,0.0001,2.242044
626,3294715979,16,0.0001,1.529247
497,2621588390,16,0.0001,2.096038
781,4172528930,16,0.0001,1.500801
209,1215284886,16,0.0001,1.473355
364,2043604092,16,0.0001,1.005264
457,2440992039,16,0.0001,1.987557
120,689014779,16,0.0001,1.525398
366,2069021975,16,0.0001,1.675379
118,676106764,16,0.0001,1.713994
777,4156489662,16,0.0001,1.852899
333,1877002009,16,0.0001,2.461757
761,4090710499,16,0.0001,1.478348
112,652792014,16,0.0001,1.969471
529,2776983176,16,0.0001,2.282843
544,2900637944,16,0.0001,1.506887
773,4129489144,16,0.0001,1.419441
345,1938270691,16,0.0001,1.722365
22,135371509,16,0.0001,1.952507
621,3279533887,16,0.0001,1.804473
634,3372558949,16,0.0001,1.647644
631,3333650982,16,0.0001,1.675894
275,1577417485,16,0.0001,1.356983
478,2515101458,16,0.0001,1.749345
55,369277049,16,0.0001,1.990455
219,1269739939,16,0.0001,1.331001
0,1636281,16,0.0001,1.913436
625,3294508113,16,0.001,0.765885
640,3407505284,16,0.001,0.759188
212,1237334616,16,0.001,0.779431
270,1567316106,16,0.001,0.798924
471,2487937366,16,0.001,0.78398
637,3395767071,16,0.001,0.955189
412,2241739480,16,0.001,0.859381
506,2656397739,16,0.001,1.011041
669,3611889259,16,0.001,0.857367
130,717615322,16,0.001,0.733774
516,2690709307,16,0.001,0.841862
21,132138180,16,0.001,0.999737
164,932410737,16,0.001,0.803789
113,653467171,16,0.001,0.902922
708,3868261004,16,0.001,0.848998
218,1268563555,16,0.001,0.81368
58,388515000,16,0.001,0.950246
394,2151880334,16,0.001,0.917812
766,4105568600,16,0.001,0.813409
214,1251138396,16,0.001,0.830059
78,479815976,16,0.001,0.888425
232,1355468786,16,0.001,0.83566
317,1810198714,16,0.001,0.88984
601,3190569566,16,0.001,0.745218
367,2072026239,16,0.001,0.845784
553,2956320264,16,0.001,0.930899
18,109829537,16,0.001,0.727476
388,2142096960,16,0.001,0.923046
206,1193539236,16,0.001,0.789166
540,2861747614,16,0.001,1.224778
234,1356025002,16,0.001,0.840365
289,1662047706,16,0.001,0.74781
687,3721306153,16,0.001,0.777772
541,2862748497,16,0.001,0.725508
321,1828261471,16,0.001,0.769909
398,2178077735,16,0.001,0.701415
552,2953303914,16,0.001,0.919082
264,1554171906,16,0.001,0.774435
717,3907182663,16,0.001,0.91628
12,81376418,16,0.001,0.776743
499,2633060670,16,0.001,0.774986
434,2326594845,16,0.001,0.884475
696,3806162886,16,0.001,0.744758
648,3489233701,16,0.001,0.84881
639,3406430428,16,0.001,0.817476
128,715389675,16,0.001,0.723103
68,444574582,16,0.001,0.894908
426,2286060493,16,0.001,0.836904
229,1334454980,16,0.001,0.737744
587,3114679737,16,0.001,1.047007
684,3715025430,16,0.001,0.813185
263,1547018033,16,0.001,0.762072
697,3814889138,16,0.001,2.72362
725,3937593489,16,0.001,0.845337
187,1087633206,16,0.001,0.923343
617,3254095427,16,0.001,0.760021
435,2329735936,16,0.001,0.732507
799,4293992114,16,0.001,0.769353
195,1142369558,16,0.001,0.792187
599,3176968626,16,0.001,0.7901
16,99532446,16,0.001,0.813635
670,3626774581,16,0.001,0.721751
699,3826863152,16,0.001,0.680713
134,736222544,16,0.001,0.884848
561,3002124248,16,0.001,0.855313
613,3241846684,16,0.001,0.806089
667,3593303030,16,0.001,0.851208
421,2265877824,16,0.001,0.879219
570,3051814239,16,0.001,0.833628
442,2364649842,16,0.001,0.694518
616,3251664631,16,0.001,0.884367
581,3077519216,16,0.001,0.848134
557,2986934412,16,0.001,1.307652
585,3104109061,16,0.001,0.762472
369,2083604620,16,0.001,0.840064
571,3052818142,16,0.001,0.715531
102,594246501,16,0.001,0.787876
416,2250412969,16,0.001,0.866234
7,56765849,16,0.001,0.850317
517,2690764351,16,0.001,0.823533
597,3174739715,16,0.001,0.874898
633,3366535515,16,0.001,0.787866
463,2463941285,16,0.001,0.828165
376,2108367997,16,0.001,0.742009
201,1163499228,16,0.001,0.773085
563,3004948968,16,0.001,0.970636
311,1764398295,16,0.001,0.805993
642,3414909485,16,0.001,0.885161
48,313382871,16,0.001,0.822965
9,68549904,16,0.001,3.864761
205,1185413329,16,0.001,0.887355
224,1288653364,16,0.001,0.776195
50,342303009,16,0.001,0.724083
770,4114599217,16,0.001,0.912649
163,928292012,16,0.001,0.773609
160,915591857,16,0.001,0.842546
488,2569099080,16,0.001,0.950688
447,2390678237,16,0.001,4.308864
308,1748619445,16,0.001,0.864343
171,975858868,16,0.001,0.69127
11,74293199,16,0.001,1.009756
127,712892409,16,0.001,0.938202
175,998479700,16,0.001,0.789257
682,3693249371,16,0.001,0.787343
767,4108527187,16,0.001,0.78987
40,262694947,16,0.001,0.796425
46,284928499,16,0.001,0.867595
53,348643470,16,0.001,0.953884
711,3879599126,16,0.001,0.879266
543,2893127821,16,0.001,0.868124
792,4237116011,16,0.001,0.819111
334,1879998130,16,0.001,0.822993
656,3513855289,16,0.001,0.883345
347,1956577538,16,0.001,0.723227
772,4127615786,16,0.001,0.803969
671,3627479877,16,0.001,0.833361
695,3782736483,16,0.001,0.769378
142,765745768,16,0.001,0.824283
320,1826937305,16,0.001,0.728477
490,2586456437,16,0.001,0.937339
352,1984510539,16,0.001,3.052956
514,2687944210,16,0.001,1.008903
361,2028315151,16,0.001,0.922718
703,3851071214,16,0.001,0.865512
99,584334175,16,0.001,0.881019
292,1678548266,16,0.001,0.732636
287,1649231404,16,0.001,0.805785
291,1674184798,16,0.001,6.977993
259,1520882987,16,0.001,0.742645
338,1910092192,16,0.001,0.863936
534,2816552218,16,0.001,0.825771
738,4001806226,16,0.001,0.809131
216,1262924356,16,0.001,0.889033
664,3574567884,16,0.001,0.940573
240,1399431050,16,0.001,0.8795
467,2472048930,16,0.001,0.869377
235,1357486543,16,0.001,0.801441
402,2188713250,16,0.001,0.923584
487,2563941125,16,0.001,0.803699
504,2649893316,16,0.001,0.844778
328,1861950617,16,0.001,0.849519
326,1851520484,16,0.001,0.856466
159,911321210,16,0.001,0.851058
336,1886159209,16,0.001,0.801951
439,2353650934,16,0.001,0.972225
702,3847276037,16,0.001,0.753283
276,1584895659,16,0.001,0.838242
136,745292537,16,0.001,0.757619
236,1369021779,16,0.001,0.845207
548,2936084114,16,0.001,0.821956
69,444967542,16,0.001,0.832298
52,348011699,16,0.001,0.732641
619,3261192944,16,0.001,0.707703
496,2621121542,16,0.001,1.108307
615,3246934513,16,0.001,0.79782
706,3863076800,16,0.001,0.790133
618,3258308272,16,0.001,0.81153
744,4009565933,16,0.001,0.692542
472,2491809171,16,0.001,0.934146
524,2727113025,16,0.001,0.780373
683,3700319749,16,0.001,0.91912
760,4076480937,16,0.001,0.824767
474,2497285268,16,0.001,0.757938
153,861342595,16,0.001,0.760943
318,1817351433,16,0.001,0.945056
170,975156646,16,0.001,0.833557
593,3139800219,16,0.001,0.941083
188,1095492092,16,0.001,0.86493
431,2314519495,16,0.001,0.748566
610,3225872968,16,0.001,4.461251
726,3944383927,16,0.001,0.800884
441,2364231425,16,0.001,0.801763
274,1577402820,16,0.001,0.75882
603,3195701073,16,0.001,0.986225
399,2181939717,16,0.001,0.778134
15,97068529,16,0.001,0.82843
191,1121587185,16,0.001,1.145638
649,3492737188,16,0.001,0.79969
498,2628072843,16,0.001,0.628167
722,3922118773,16,0.001,0.721617
611,3230041760,16,0.001,0.843674
786,4210724956,16,0.001,0.801408
31,183012214,16,0.001,1.015138
785,4195440107,16,0.001,0.793042
231,1346417140,16,0.001,1.072625
674,3643118410,16,0.001,0.952221
79,482127173,16,0.001,0.819094
735,3996180060,16,0.001,0.796172
176,999852485,16,0.001,0.8041
202,1164060874,16,0.001,0.78567
469,2477678121,16,0.001,0.735855
310,1753180552,16,0.001,1.603328
780,4168287510,16,0.001,0.912763
423,2280642471,16,0.001,0.743113
573,3054920737,16,0.001,0.94191
247,1438534482,16,0.001,0.806341
279,1617926037,16,0.001,0.74812
268,1562716170,16,0.001,0.779898
373,2098673600,16,0.001,0.836934
316,1799224522,16,0.001,0.834737
96,580856335,16,0.001,7.862341
455,2437514316,16,0.001,0.85788
550,2943338877,16,0.001,0.966872
572,3053424193,16,0.001,0.778489
518,2694091579,16,0.001,0.797469
468,2473271835,16,0.001,0.750956
148,836139446,16,0.001,0.892001
482,2541197181,16,0.001,0.96915
769,4112185530,16,0.001,0.774766
624,3294013000,16,0.001,0.829053
351,1971484166,16,0.001,0.800493
629,3321819506,16,0.001,0.815984
252,1472390359,16,0.001,0.76729
764,4095548901,16,0.001,0.776521
654,3504972200,16,0.001,0.815252
650,3492893491,16,0.001,0.757258
532,2799390178,16,0.001,0.797374
685,3718607756,16,0.001,1.019805
355,1990565386,16,0.001,0.786
380,2116698056,16,0.001,0.840752
156,873528928,16,0.001,0.814418
751,4029170195,16,0.001,0.82363
545,2913565300,16,0.001,0.859874
580,3074899657,16,0.001,1.953116
396,2171375478,16,0.001,0.983968
790,4230484950,16,0.001,0.765569
539,2858412184,16,0.001,0.753798
765,4096716347,16,0.001,0.917516
20,113951388,16,0.001,0.75679
622,3280069301,16,0.001,0.801036
207,1206140304,16,0.001,1.124445
720,3919981646,16,0.001,0.859704
694,3773467844,16,0.001,0.857054
407,2218081895,16,0.001,0.737372
737,3998883404,16,0.001,0.787733
123,698661837,16,0.001,0.821442
95,575978247,16,0.001,0.862944
607,3213404351,16,0.001,0.841083
747,4012949866,16,0.001,0.727558
8,63770697,16,0.001,0.688006
630,3324770988,16,0.001,0.850557
104,611470222,16,0.001,6.626695
520,2708084368,16,0.001,0.823049
378,2110399372,16,0.001,0.87357
523,2727080836,16,0.001,0.749941
698,3821647639,16,0.001,0.77627
758,4069714311,16,0.001,0.88663
559,2992502269,16,0.001,0.90432
371,2092777968,16,0.001,0.912426
173,980874954,16,0.001,0.861351
82,488568334,16,0.001,0.853754
322,1829731540,16,0.001,0.726323
273,1575968805,16,0.001,0.783092
35,213829350,16,0.001,0.756224
494,2609623421,16,0.001,0.809304
208,1206497624,16,0.001,0.790923
567,3023607553,16,0.001,0.7861
167,951959350,16,0.001,0.733631
445,2382346440,16,0.001,0.811235
132,725457662,16,0.001,0.870754
736,3996925899,16,0.001,0.818778
225,1300399558,16,0.001,1.253018
511,2666689594,16,0.001,0.861307
161,917863822,16,0.001,0.714619
536,2840401791,16,0.001,0.793687
213,1250205866,16,0.001,0.82216
657,3522842684,16,0.001,0.918924
149,838642985,16,0.001,0.779013
413,2242720123,16,0.001,0.850822
83,489607384,16,0.001,0.767929
627,3296276165,16,0.001,0.914843
357,2000270744,16,0.001,0.785864
458,2443526863,16,0.001,0.761715
470,2480612162,16,0.001,0.831296
122,697844756,16,0.001,0.785323
154,864008938,16,0.001,0.753355
796,4273763043,16,0.001,0.841711
150,845804599,16,0.001,0.801659
577,3072429963,16,0.001,0.884704
430,2311437751,16,0.001,0.722217
295,1685722815,16,0.001,0.796203
798,4291513028,16,0.001,4.370844
551,2944154307,16,0.001,0.995479
72,452686242,16,0.001,0.767855
250,1458998622,16,0.001,1.973079
13,81840201,16,0.001,0.958913
681,3682284103,16,0.001,0.791659
653,3501718533,16,0.001,0.747463
228,1327433256,16,0.001,0.952167
193,1122984156,16,0.001,0.833522
636,3391064686,16,0.001,0.799792
177,1004678768,16,0.001,0.902334
503,2647815294,16,0.001,0.758579
673,3637313944,16,0.001,0.719296
604,3198439550,16,0.001,0.977053
449,2395779971,16,0.001,0.774412
258,1519477814,16,0.001,0.740877
343,1923391920,16,0.001,0.904111
700,3835206212,16,0.001,0.847669
284,1645407601,16,0.001,0.750041
152,855424845,16,0.001,0.830131
312,1783621750,16,0.001,0.719723
186,1083342261,16,0.001,0.711097
121,694347933,16,0.001,0.966118
733,3986180399,16,0.001,0.86663
74,467725909,16,0.001,0.888466
750,4020386450,16,0.001,0.833292
283,1643975504,16,0.001,0.801228
795,4258389270,16,0.001,0.772439
282,1642417931,16,0.001,0.88302
688,3723487701,16,0.001,0.814999
788,4226823683,16,0.001,0.769819
88,544000584,16,0.001,0.785297
533,2802523470,16,0.001,0.799344
71,450306503,16,0.001,0.93785
97,582450454,16,0.001,1.126132
299,1707304310,16,0.001,0.733426
531,2784932243,16,0.001,2.884021
332,1870588672,16,0.001,0.775703
724,3937175976,16,0.001,0.803122
612,3234827243,16,0.001,0.856083
537,2846745786,16,0.001,0.962908
386,2140462521,16,0.001,4.990517
456,2438164466,16,0.001,0.792533
408,2220098813,16,0.001,0.875321
375,2106044942,16,0.001,4.670338
203,1178591831,16,0.001,0.885498
484,2546814766,16,0.001,0.861275
2,15181484,16,0.001,0.840473
521,2711234365,16,0.001,0.830915
727,3947592915,16,0.001,0.78311
658,3531603583,16,0.001,0.748816
307,1744571866,16,0.001,0.750537
732,3982408282,16,0.001,0.821721
253,1481529021,16,0.001,0.746041
578,3073507751,16,0.001,0.78815
451,2400784315,16,0.001,0.958918
481,2538759175,16,0.001,0.707501
450,2400227150,16,0.001,0.814248
588,3117403381,16,0.001,1.033392
542,2888004167,16,0.001,0.784474
151,849085970,16,0.001,0.866449
515,2690518011,16,0.001,0.793295
271,1571715391,16,0.001,0.851349
655,3513763120,16,0.001,0.820993
718,3916905196,16,0.001,0.808677
583,3093582843,16,0.001,0.996304
452,2409889442,16,0.001,0.836235
665,3577938010,16,0.001,0.746491
787,4218900356,16,0.001,0.862325
319,1822612080,16,0.001,0.896243
241,1401062374,16,0.001,0.749347
453,2410708579,16,0.001,0.818152
382,2124925937,16,0.001,0.830978
606,3212408679,16,0.001,0.880897
691,3741510301,16,0.001,0.892704
406,2217633142,16,0.001,0.78286
285,1647507875,16,0.001,0.792286
437,2334614032,16,0.001,0.744768
350,1971064116,16,0.001,0.839736
249,1453395613,16,0.001,0.806963
179,1018916965,16,0.001,0.732553
686,3718836128,16,0.001,0.896548
659,3538105639,16,0.001,0.724895
739,4002549665,16,0.001,0.852271
419,2262708055,16,0.001,0.965353
29,166003636,16,0.001,0.871379
647,3487994093,16,0.001,1.036395
775,4140069382,16,0.001,0.864099
27,159368359,16,0.001,0.765597
584,3100490675,16,0.001,0.758942
776,4144912136,16,0.001,0.892559
135,743712961,16,0.001,0.850433
90,554441630,16,0.001,0.794642
65,436264222,16,0.001,0.738266
759,4075960328,16,0.001,0.887817
500,2643364798,16,0.001,0.901707
756,4048507978,16,0.001,0.838521
56,382671389,16,0.001,4.118109
137,751394618,16,0.001,0.829356
101,586174267,16,0.001,0.586792
280,1621891552,16,0.001,0.876709
525,2752992798,16,0.001,0.843025
339,1910179590,16,0.001,0.864146
745,4009966614,16,0.001,0.932213
755,4046561081,16,0.001,0.75902
217,1264123378,16,0.001,0.889319
223,1283105626,16,0.001,0.861644
429,2309025518,16,0.001,2.931747
510,2662607185,16,0.001,0.825338
17,107246313,16,0.001,0.807736
81,487164613,16,0.001,0.822808
609,3221356302,16,0.001,0.771512
238,1378550958,16,0.001,0.87321
42,269992899,16,0.001,0.7634
454,2413965186,16,0.001,0.77932
661,3561457000,16,0.001,0.737627
713,3898863325,16,0.001,1.035185
85,513464137,16,0.001,0.794866
746,4012333331,16,0.001,1.008462
294,1682449816,16,0.001,0.986421
793,4250191551,16,0.001,0.695026
204,1180165428,16,0.001,0.711879
512,2666889022,16,0.001,0.836819
677,3673015092,16,0.001,0.832775
168,972809141,16,0.001,0.722822
438,2350090130,16,0.001,4.13217
620,3276947202,16,0.001,0.835985
189,1102366978,16,0.001,0.768867
222,1281053093,16,0.001,0.826174
91,554855744,16,0.001,0.743577
305,1740657698,16,0.001,0.74366
374,2099056470,16,0.001,0.761142
411,2236230105,16,0.001,0.881394
662,3567186481,16,0.001,1.00259
54,356820335,16,0.001,0.762523
286,1648915741,16,0.001,0.748789
370,2085402742,16,0.001,0.754287
138,753258402,16,0.001,0.896217
527,2762026155,16,0.001,0.744727
107,625934881,16,0.001,0.946796
93,558857333,16,0.001,0.681207
185,1081785006,16,0.001,0.936216
341,1914322909,16,0.001,0.784895
359,2023023855,16,0.001,0.839483
433,2324132397,16,0.001,0.932654
327,1854328951,16,0.001,0.721938
415,2248853483,16,0.001,0.795247
646,3459692484,16,0.001,0.837937
404,2206623722,16,0.001,0.785178
716,3904340210,16,0.001,0.852538
200,1162160888,16,0.001,0.947131
139,755005459,16,0.001,0.966909
384,2129571036,16,0.001,0.841155
114,671370736,16,0.001,0.766658
182,1058247394,16,0.001,0.763506
296,1688685383,16,0.001,0.750339
269,1566897210,16,0.001,0.828125
278,1610757762,16,0.001,0.872058
789,4227551937,16,0.001,0.892658
281,1633689763,16,0.001,0.832879
461,2449843404,16,0.001,0.73836
592,3137472214,16,0.001,0.7714
57,387251681,16,0.001,0.858927
49,322970820,16,0.001,0.812013
19,111036138,16,0.001,0.820886
719,3918590227,16,0.001,0.868708
782,4182180763,16,0.001,0.924046
676,3668988830,16,0.001,0.81723
492,2595817034,16,0.001,0.820823
414,2247048610,16,0.001,0.846217
230,1338504106,16,0.001,0.822845
513,2683705773,16,0.001,3.819052
383,2127800988,16,0.001,0.864455
731,3980326754,16,0.001,0.781054
226,1306658282,16,0.001,0.912215
59,394648074,16,0.001,0.842903
562,3003078969,16,0.001,0.80077
791,4235440863,16,0.001,0.721138
473,2496665773,16,0.001,0.768121
590,3122884426,16,0.001,0.730659
255,1504865558,16,0.001,0.856032
64,432844083,16,0.001,0.838889
395,2158855564,16,0.001,0.783249
568,3029774721,16,0.001,0.891761
721,3921314390,16,0.001,0.720098
651,3493553134,16,0.001,0.947305
668,3596653133,16,0.001,0.828185
257,1506939261,16,0.001,0.853823
393,2150553651,16,0.001,0.828942
485,2554939550,16,0.001,2.315663
692,3760755573,16,0.001,0.827641
105,611740421,16,0.001,0.838653
140,758205763,16,0.001,1.043091
131,724971537,16,0.001,0.81102
199,1161561840,16,0.001,0.768452
3,21174011,16,0.001,0.787082
158,902042846,16,0.001,0.860118
519,2701434094,16,0.001,0.754505
106,617166321,16,0.001,0.868363
43,270656786,16,0.001,0.900867
30,169732016,16,0.001,0.756896
440,2360502694,16,0.001,0.782093
564,3008411910,16,0.001,0.776812
70,445137485,16,0.001,0.693307
446,2389495087,16,0.001,0.806741
111,647698690,16,0.001,0.800713
239,1398484920,16,0.001,0.909381
466,2470762242,16,0.001,0.880632
710,3877630807,16,0.001,0.846535
172,976112731,16,0.001,2.089285
44,272352353,16,0.001,5.213899
768,4110967985,16,0.001,0.655083
522,2715378609,16,0.001,3.044295
325,1850540657,16,0.001,0.813254
797,4284553206,16,0.001,0.926496
728,3951062027,16,0.001,0.7909
480,2522820003,16,0.001,0.811639
260,1521987554,16,0.001,0.835577
420,2264540520,16,0.001,0.801369
243,1408839075,16,0.001,2.581012
417,2254686220,16,0.001,2.542109
530,2780540957,16,0.001,0.721847
67,442520612,16,0.001,0.735048
483,2541896510,16,0.001,0.800174
491,2588718722,16,0.001,0.866671
602,3191878208,16,0.001,0.799412
591,3124267070,16,0.001,0.925809
560,2993669067,16,0.001,0.962967
360,2023190408,16,0.001,0.860982
165,940384068,16,0.001,0.995789
632,3337992903,16,0.001,0.882279
254,1482483631,16,0.001,0.986275
403,2199766449,16,0.001,0.729799
272,1574408004,16,0.001,0.77188
265,1554938878,16,0.001,0.820937
389,2143545896,16,0.001,0.846425
146,811164311,16,0.001,0.74633
