index,seed,epsilon,learning_rate,mse_x100
326,1851520484,20,0.0001,1.1415
328,1861950617,20,0.0001,1.333918
159,911321210,20,0.0001,1.141384
336,1886159209,20,0.0001,1.024799
439,2353650934,20,0.0001,1.326463
702,3847276037,20,0.0001,1.227393
276,1584895659,20,0.0001,0.997512
136,745292537,20,0.0001,0.92809
236,1369021779,20,0.0001,1.065567
548,2936084114,20,0.0001,1.019348
69,444967542,20,0.0001,1.226828
52,348011699,20,0.0001,0.797151
615,3246934513,20,0.0001,0.930386
619,3261192944,20,0.0001,1.348745
496,2621121542,20,0.0001,1.017311
706,3863076800,20,0.0001,1.196632
618,3258308272,20,0.0001,1.177877
744,4009565933,20,0.0001,1.125336
472,2491809171,20,0.0001,0.912419
524,2727113025,20,0.0001,0.870557
683,3700319749,20,0.0001,1.233735
318,1817351433,20,0.0001,1.168878
760,4076480937,20,0.0001,1.139929
474,2497285268,20,0.0001,0.872052
153,861342595,20,0.0001,1.079269
170,975156646,20,0.0001,1.217529
593,3139800219,20,0.0001,1.193277
441,2364231425,20,0.0001,0.908366
431,2314519495,20,0.0001,1.233559
188,1095492092,20,0.0001,1.049565
726,3944383927,20,0.0001,1.339998
274,1577402820,20,0.0001,0.88506
610,3225872968,20,0.0001,1.024557
399,2181939717,20,0.0001,1.149655
603,3195701073,20,0.0001,1.005068
15,97068529,20,0.0001,1.31813
191,1121587185,20,0.0001,1.087426
649,3492737188,20,0.0001,1.252061
498,2628072843,20,0.0001,0.853983
722,3922118773,20,0.0001,1.03455
611,3230041760,20,0.0001,1.121736
786,4210724956,20,0.0001,1.082553
31,183012214,20,0.0001,1.009714
785,4195440107,20,0.0001,0.929943
231,1346417140,20,0.0001,1.292705
674,3643118410,20,0.0001,1.704228
79,482127173,20,0.0001,1.111596
735,3996180060,20,0.0001,0.849571
176,999852485,20,0.0001,1.138765
202,1164060874,20,0.0001,0.97502
469,2477678121,20,0.0001,1.145539
310,1753180552,20,0.0001,1.181395
780,4168287510,20,0.0001,1.043981
423,2280642471,20,0.0001,1.255159
573,3054920737,20,0.0001,1.148215
247,1438534482,20,0.0001,1.147497
279,1617926037,20,0.0001,1.069716
268,1562716170,20,0.0001,1.004424
373,2098673600,20,0.0001,1.374343
316,1799224522,20,0.0001,1.093851
96,580856335,20,0.0001,1.466486
455,2437514316,20,0.0001,1.33792
550,2943338877,20,0.0001,0.787657
572,3053424193,20,0.0001,1.412618
518,2694091579,20,0.0001,1.084662
148,836139446,20,0.0001,1.160287
468,2473271835,20,0.0001,0.987489
482,2541197181,20,0.0001,1.436592
769,4112185530,20,0.0001,1.158964
624,3294013000,20,0.0001,1.044127
351,1971484166,20,0.0001,1.218401
629,3321819506,20,0.0001,1.200904
252,1472390359,20,0.0001,1.11983
764,4095548901,20,0.0001,1.010017
654,3504972200,20,0.0001,1.136375
650,3492893491,20,0.0001,0.97948
532,2799390178,20,0.0001,1.398916
685,3718607756,20,0.0001,0.993314
355,1990565386,20,0.0001,1.127912
380,2116698056,20,0.0001,1.440265
156,873528928,20,0.0001,1.191377
751,4029170195,20,0.0001,1.270244
545,2913565300,20,0.0001,1.120209
396,2171375478,20,0.0001,1.28561
790,4230484950,20,0.0001,1.140331
580,3074899657,20,0.0001,1.239795
539,2858412184,20,0.0001,0.922905
765,4096716347,20,0.0001,1.111186
20,113951388,20,0.0001,1.078414
622,3280069301,20,0.0001,1.161139
207,1206140304,20,0.0001,1.327836
720,3919981646,20,0.0001,0.826002
694,3773467844,20,0.0001,1.223755
407,2218081895,20,0.0001,1.09667
737,3998883404,20,0.0001,1.254181
95,575978247,20,0.0001,1.232662
123,698661837,20,0.0001,1.041453
607,3213404351,20,0.0001,1.226337
747,4012949866,20,0.0001,1.104351
8,63770697,20,0.0001,1.221994
630,3324770988,20,0.0001,1.224507
104,611470222,20,0.0001,1.04899
520,2708084368,20,0.0001,1.106734
378,2110399372,20,0.0001,1.273695
523,2727080836,20,0.0001,1.215406
698,3821647639,20,0.0001,1.16289
758,4069714311,20,0.0001,1.154307
559,2992502269,20,0.0001,1.221851
371,2092777968,20,0.0001,1.150568
173,980874954,20,0.0001,1.065075
82,488568334,20,0.0001,1.240844
273,1575968805,20,0.0001,0.924173
322,1829731540,20,0.0001,1.315444
35,213829350,20,0.0001,1.13145
494,2609623421,20,0.0001,1.177362
208,1206497624,20,0.0001,1.235531
567,3023607553,20,0.0001,1.26847
167,951959350,20,0.0001,0.920349
445,2382346440,20,0.0001,1.376752
132,725457662,20,0.0001,1.307148
736,3996925899,20,0.0001,1.186877
225,1300399558,20,0.0001,1.145008
511,2666689594,20,0.0001,1.177479
161,917863822,20,0.0001,1.145228
213,1250205866,20,0.0001,1.296289
536,2840401791,20,0.0001,1.117789
657,3522842684,20,0.0001,1.264744
413,2242720123,20,0.0001,1.314849
149,838642985,20,0.0001,1.069495
83,489607384,20,0.0001,1.100734
627,3296276165,20,0.0001,1.085045
357,2000270744,20,0.0001,1.086816
458,2443526863,20,0.0001,1.094149
470,2480612162,20,0.0001,0.9252
122,697844756,20,0.0001,1.057761
796,4273763043,20,0.0001,1.295932
154,864008938,20,0.0001,1.205228
150,845804599,20,0.0001,1.317721
577,3072429963,20,0.0001,1.10968
430,2311437751,20,0.0001,1.180411
295,1685722815,20,0.0001,1.016816
798,4291513028,20,0.0001,1.248861
551,2944154307,20,0.0001,1.263248
72,452686242,20,0.0001,0.834783
250,1458998622,20,0.0001,0.948099
13,81840201,20,0.0001,0.976857
681,3682284103,20,0.0001,1.502928
228,1327433256,20,0.0001,0.935822
653,3501718533,20,0.0001,0.851077
193,1122984156,20,0.0001,1.01443
636,3391064686,20,0.0001,1.449665
177,1004678768,20,0.0001,1.152301
503,2647815294,20,0.0001,1.162093
673,3637313944,20,0.0001,1.457099
604,3198439550,20,0.0001,1.14541
449,2395779971,20,0.0001,0.956243
258,1519477814,20,0.0001,0.959329
343,1923391920,20,0.0001,1.033534
284,1645407601,20,0.0001,1.097294
700,3835206212,20,0.0001,1.247459
152,855424845,20,0.0001,1.258295
312,1783621750,20,0.0001,1.459756
186,1083342261,20,0.0001,1.101151
121,694347933,20,0.0001,0.876714
733,3986180399,20,0.0001,1.036238
74,467725909,20,0.0001,0.912126
750,4020386450,20,0.0001,1.312766
283,1643975504,20,0.0001,1.345816
795,4258389270,20,0.0001,0.886883
282,1642417931,20,0.0001,1.168961
688,3723487701,20,0.0001,1.337941
788,4226823683,20,0.0001,1.217031
88,544000584,20,0.0001,1.315052
533,2802523470,20,0.0001,1.089009
71,450306503,20,0.0001,0.796122
97,582450454,20,0.0001,1.054657
299,1707304310,20,0.0001,1.299673
332,1870588672,20,0.0001,0.908364
531,2784932243,20,0.0001,1.052105
724,3937175976,20,0.0001,0.922821
612,3234827243,20,0.0001,1.453502
537,2846745786,20,0.0001,1.077418
386,2140462521,20,0.0001,1.209022
408,2220098813,20,0.0001,1.120539
456,2438164466,20,0.0001,1.524202
203,1178591831,20,0.0001,1.358023
375,2106044942,20,0.0001,1.081515
484,2546814766,20,0.0001,1.351071
2,15181484,20,0.0001,1.025013
521,2711234365,20,0.0001,1.231257
727,3947592915,20,0.0001,0.999433
658,3531603583,20,0.0001,0.928985
307,1744571866,20,0.0001,0.989387
732,3982408282,20,0.0001,1.083018
253,1481529021,20,0.0001,1.266435
578,3073507751,20,0.0001,1.081554
451,2400784315,20,0.0001,1.298437
481,2538759175,20,0.0001,1.098532
450,2400227150,20,0.0001,1.030359
588,3117403381,20,0.0001,0.930469
542,2888004167,20,0.0001,1.223279
151,849085970,20,0.0001,1.031099
515,2690518011,20,0.0001,1.43536
271,1571715391,20,0.0001,0.982175
655,3513763120,20,0.0001,1.161822
718,3916905196,20,0.0001,1.043784
583,3093582843,20,0.0001,1.127834
452,2409889442,20,0.0001,1.03275
665,3577938010,20,0.0001,1.215192
787,4218900356,20,0.0001,1.183083
319,1822612080,20,0.0001,1.315998
241,1401062374,20,0.0001,1.201746
453,2410708579,20,0.0001,1.018943
382,2124925937,20,0.0001,1.208905
606,3212408679,20,0.0001,0.847942
691,3741510301,20,0.0001,1.479769
406,2217633142,20,0.0001,1.377364
285,1647507875,20,0.0001,1.078072
437,2334614032,20,0.0001,1.262241
350,1971064116,20,0.0001,1.187299
249,1453395613,20,0.0001,1.272094
179,1018916965,20,0.0001,1.105401
686,3718836128,20,0.0001,1.207193
659,3538105639,20,0.0001,0.971721
739,4002549665,20,0.0001,1.067399
419,2262708055,20,0.0001,0.883939
29,166003636,20,0.0001,1.527614
775,4140069382,20,0.0001,1.0662
647,3487994093,20,0.0001,1.018695
27,159368359,20,0.0001,0.931705
584,3100490675,20,0.0001,1.416032
776,4144912136,20,0.0001,1.071064
135,743712961,20,0.0001,1.179861
90,554441630,20,0.0001,1.130012
65,436264222,20,0.0001,1.193362
759,4075960328,20,0.0001,1.0976
500,2643364798,20,0.0001,1.209182
756,4048507978,20,0.0001,0.979578
137,751394618,20,0.0001,0.947703
56,382671389,20,0.0001,1.261483
101,586174267,20,0.0001,1.344216
280,1621891552,20,0.0001,1.250279
525,2752992798,20,0.0001,0.958639
339,1910179590,20,0.0001,1.158801
745,4009966614,20,0.0001,1.256488
755,4046561081,20,0.0001,1.049438
217,1264123378,20,0.0001,0.905217
223,1283105626,20,0.0001,1.047223
429,2309025518,20,0.0001,1.189888
510,2662607185,20,0.0001,1.136038
17,107246313,20,0.0001,1.021418
81,487164613,20,0.0001,1.120533
609,3221356302,20,0.0001,1.065481
238,1378550958,20,0.0001,1.105584
42,269992899,20,0.0001,0.822793
454,2413965186,20,0.0001,1.26094
661,3561457000,20,0.0001,1.179217
713,3898863325,20,0.0001,1.014513
85,513464137,20,0.0001,1.1194
746,4012333331,20,0.0001,1.199776
793,4250191551,20,0.0001,1.056763
294,1682449816,20,0.0001,1.091055
204,1180165428,20,0.0001,1.102226
677,3673015092,20,0.0001,1.163858
512,2666889022,20,0.0001,1.177173
168,972809141,20,0.0001,1.018538
438,2350090130,20,0.0001,0.936408
222,1281053093,20,0.0001,1.072538
620,3276947202,20,0.0001,1.060401
189,1102366978,20,0.0001,0.875077
91,554855744,20,0.0001,0.856414
374,2099056470,20,0.0001,1.135405
305,1740657698,20,0.0001,1.108528
662,3567186481,20,0.0001,1.209254
411,2236230105,20,0.0001,0.913622
54,356820335,20,0.0001,0.883232
286,1648915741,20,0.0001,1.208405
370,2085402742,20,0.0001,1.134904
138,753258402,20,0.0001,1.063689
527,2762026155,20,0.0001,1.214582
93,558857333,20,0.0001,1.127818
107,625934881,20,0.0001,1.225602
185,1081785006,20,0.0001,0.957606
341,1914322909,20,0.0001,1.223952
359,2023023855,20,0.0001,1.293938
433,2324132397,20,0.0001,1.122277
327,1854328951,20,0.0001,1.076504
415,2248853483,20,0.0001,1.038048
646,3459692484,20,0.0001,1.1981
404,2206623722,20,0.0001,1.199634
716,3904340210,20,0.0001,0.780985
200,1162160888,20,0.0001,1.096619
182,1058247394,20,0.0001,1.176324
296,1688685383,20,0.0001,1.074585
114,671370736,20,0.0001,0.809325
384,2129571036,20,0.0001,0.902721
139,755005459,20,0.0001,1.086856
269,1566897210,20,0.0001,1.282695
789,4227551937,20,0.0001,1.279457
278,1610757762,20,0.0001,0.972519
461,2449843404,20,0.0001,1.249876
592,3137472214,20,0.0001,1.116777
281,1633689763,20,0.0001,1.099382
57,387251681,20,0.0001,1.375244
49,322970820,20,0.0001,0.921547
782,4182180763,20,0.0001,1.372227
676,3668988830,20,0.0001,1.367114
719,3918590227,20,0.0001,1.023897
19,111036138,20,0.0001,1.154937
230,1338504106,20,0.0001,1.351746
492,2595817034,20,0.0001,0.948967
414,2247048610,20,0.0001,1.240807
513,2683705773,20,0.0001,0.879163
383,2127800988,20,0.0001,0.975905
226,1306658282,20,0.0001,0.868605
731,3980326754,20,0.0001,0.845221
59,394648074,20,0.0001,0.944537
562,3003078969,20,0.0001,1.337004
791,4235440863,20,0.0001,1.14614
473,2496665773,20,0.0001,1.15427
64,432844083,20,0.0001,1.250862
255,1504865558,20,0.0001,1.025126
590,3122884426,20,0.0001,1.079303
568,3029774721,20,0.0001,1.088517
721,3921314390,20,0.0001,1.331672
395,2158855564,20,0.0001,1.304677
651,3493553134,20,0.0001,0.920169
393,2150553651,20,0.0001,0.988121
668,3596653133,20,0.0001,1.210206
257,1506939261,20,0.0001,0.888433
692,3760755573,20,0.0001,1.29907
485,2554939550,20,0.0001,1.140807
105,611740421,20,0.0001,1.009221
131,724971537,20,0.0001,1.626192
199,1161561840,20,0.0001,1.271711
140,758205763,20,0.0001,1.168796
158,902042846,20,0.0001,1.65019
3,21174011,20,0.0001,1.097323
519,2701434094,20,0.0001,1.389101
106,617166321,20,0.0001,1.001406
43,270656786,20,0.0001,1.127297
564,3008411910,20,0.0001,1.026884
30,169732016,20,0.0001,1.066083
440,2360502694,20,0.0001,1.126897
70,445137485,20,0.0001,1.124079
446,2389495087,20,0.0001,1.011597
239,1398484920,20,0.0001,1.430484
111,647698690,20,0.0001,0.940948
466,2470762242,20,0.0001,1.041767
172,976112731,20,0.0001,1.259822
710,3877630807,20,0.0001,1.022164
44,272352353,20,0.0001,1.036474
768,4110967985,20,0.0001,1.110145
325,1850540657,20,0.0001,1.403998
522,2715378609,20,0.0001,1.136342
728,3951062027,20,0.0001,0.905623
797,4284553206,20,0.0001,1.055931
480,2522820003,20,0.0001,1.243692
260,1521987554,20,0.0001,1.236449
420,2264540520,20,0.0001,1.424899
417,2254686220,20,0.0001,1.074982
243,1408839075,20,0.0001,1.26371
530,2780540957,20,0.0001,1.347882
67,442520612,20,0.0001,1.356318
483,2541896510,20,0.0001,0.80566
560,2993669067,20,0.0001,1.152114
491,2588718722,20,0.0001,1.077137
602,3191878208,20,0.0001,0.947674
360,2023190408,20,0.0001,1.019548
591,3124267070,20,0.0001,0.894346
632,3337992903,20,0.0001,1.545006
403,2199766449,20,0.0001,1.028669
165,940384068,20,0.0001,1.469963
254,1482483631,20,0.0001,1.041757
265,1554938878,20,0.0001,1.412716
272,1574408004,20,0.0001,1.212057
389,2143545896,20,0.0001,0.985466
348,1965403372,20,0.0001,0.884659
146,811164311,20,0.0001,1.233261
261,1531464075,20,0.0001,1.038635
244,1412693097,20,0.0001,1.240159
680,3682145537,20,0.0001,1.02785
528,2767536841,20,0.0001,1.035859
509,2661570197,20,0.0001,1.344982
748,4012994154,20,0.0001,0.907137
678,3673102392,20,0.0001,1.088539
198,1154111010,20,0.0001,0.932525
94,562268768,20,0.0001,1.17565
432,2322983363,20,0.0001,0.863177
377,2109090333,20,0.0001,1.313489
424,2282138552,20,0.0001,1.459579
37,216786113,20,0.0001,1.042743
425,2285642393,20,0.0001,1.20119
181,1052560785,20,0.0001,1.304839
337,1906945232,20,0.0001,1.428363
709,3876295064,20,0.0001,1.20404
594,3143512465,20,0.0001,1.295476
460,2448918602,20,0.0001,1.184385
353,1986934876,20,0.0001,1.429285
547,2932601263,20,0.0001,1.191859
554,2961926555,20,0.0001,1.255776
300,1713094143,20,0.0001,1.187225
535,2824880552,20,0.0001,1.252875
335,1882035438,20,0.0001,1.030008
774,4135776717,20,0.0001,1.259552
771,4124951723,20,0.0001,1.318201
98,584030681,20,0.0001,0.931778
297,1696717655,20,0.0001,1.284875
61,397905515,20,0.0001,0.91361
108,639556787,20,0.0001,1.146111
712,3887599921,20,0.0001,1.588719
464,2466057392,20,0.0001,1.199133
329,1863500636,20,0.0001,1.19206
5,39902650,20,0.0001,1.172806
743,4008632452,20,0.0001,1.017147
505,2653050075,20,0.0001,0.880973
290,1663235101,20,0.0001,1.006525
689,3723888822,20,0.0001,1.588302
86,519585921,20,0.0001,1.32037
266,1555037757,20,0.0001,1.363828
330,1866164957,20,0.0001,1.107461
409,2225124889,20,0.0001,1.395656
39,243371005,20,0.0001,0.711825
427,2289301305,20,0.0001,1.919353
714,3902311213,20,0.0001,1.323023
25,148120861,20,0.0001,1.383478
76,472220680,20,0.0001,1.080922
526,2753642846,20,0.0001,1.227844
365,2049139164,20,0.0001,1.09175
558,2989573618,20,0.0001,1.074023
574,3060991435,20,0.0001,1.276741
754,4041825666,20,0.0001,1.142586
157,896525782,20,0.0001,1.1756
477,2507900402,20,0.0001,1.397758
303,1724073766,20,0.0001,1.425191
313,1791796778,20,0.0001,1.295407
385,2135266170,20,0.0001,1.119646
196,1142932613,20,0.0001,1.127008
262,1541173015,20,0.0001,1.241772
663,3573854486,20,0.0001,1.233214
155,866784552,20,0.0001,1.034197
400,2183847411,20,0.0001,1.132979
418,2262272108,20,0.0001,0.915769
549,2936119111,20,0.0001,0.947192
293,1680810593,20,0.0001,0.943083
600,3185467481,20,0.0001,1.201794
643,3434441203,20,0.0001,1.31444
729,3955979602,20,0.0001,1.208709
166,941311679,20,0.0001,1.129237
475,2497828035,20,0.0001,1.210049
596,3172834229,20,0.0001,0.960431
749,4013194867,20,0.0001,0.932888
730,3957205804,20,0.0001,1.078797
448,2395239155,20,0.0001,1.114881
116,673966379,20,0.0001,1.397796
6,52656976,20,0.0001,1.300491
34,211363302,20,0.0001,1.352207
41,265269413,20,0.0001,1.4037
277,1589903630,20,0.0001,0.9524
10,71224468,20,0.0001,0.964899
690,3735593747,20,0.0001,1.133295
344,1930364899,20,0.0001,1.182087
723,3933669813,20,0.0001,1.251348
623,3286057775,20,0.0001,1.311946
575,3065720681,20,0.0001,1.108396
762,4092324967,20,0.0001,1.119163
486,2557940651,20,0.0001,1.231945
660,3548145907,20,0.0001,1.052053
742,4007076560,20,0.0001,1.212571
248,1453106942,20,0.0001,1.0835
245,1424872628,20,0.0001,1.284902
298,1699009411,20,0.0001,1.016636
479,2521842202,20,0.0001,1.179369
422,2267510377,20,0.0001,1.244032
62,401675328,20,0.0001,0.958807
45,273504528,20,0.0001,1.14369
538,2847835411,20,0.0001,1.315549
194,1137866229,20,0.0001,1.222647
476,2506811872,20,0.0001,1.299268
704,3854720369,20,0.0001,0.893624
641,3409443031,20,0.0001,1.196209
28,161633165,20,0.0001,1.562134
356,1996252896,20,0.0001,1.037628
734,3990164418,20,0.0001,1.232481
197,1154008649,20,0.0001,1.00293
169,975009524,20,0.0001,1.10973
92,558458086,20,0.0001,1.280571
397,2172497549,20,0.0001,1.040719
783,4182502943,20,0.0001,0.955602
103,604155025,20,0.0001,0.89959
63,413165419,20,0.0001,1.119179
4,28733316,20,0.0001,1.022749
237,1377423930,20,0.0001,1.210255
60,396655087,20,0.0001,1.030399
387,2141301284,20,0.0001,1.102602
133,730718496,20,0.0001,1.344585
752,4033508543,20,0.0001,1.165471
784,4185953520,20,0.0001,1.072801
192,1122377977,20,0.0001,1.048617
614,3242341532,20,0.0001,1.103424
215,1251431559,20,0.0001,1.061435
324,1835568329,20,0.0001,1.115588
117,676077568,20,0.0001,1.200143
256,1505764142,20,0.0001,1.078717
119,676253911,20,0.0001,1.217875
301,1717030948,20,0.0001,1.143152
701,3845349337,20,0.0001,1.027083
342,1922497550,20,0.0001,1.050572
32,184959732,20,0.0001,1.152125
705,3861634509,20,0.0001,1.239935
220,1272288745,20,0.0001,1.005372
595,3150390826,20,0.0001,1.142911
757,4066938914,20,0.0001,0.981252
707,3868251227,20,0.0001,1.447402
675,3666569384,20,0.0001,1.259146
666,3579813917,20,0.0001,1.294778
87,541196390,20,0.0001,1.254619
73,458481199,20,0.0001,1.470033
672,3637080602,20,0.0001,1.006817
576,3071709870,20,0.0001,1.541345
778,4160976551,20,0.0001,0.779439
340,1912821113,20,0.0001,1.133884
125,706631431,20,0.0001,1.146467
26,151839516,20,0.0001,0.98345
644,3448916239,20,0.0001,1.340627
190,1120274922,20,0.0001,0.91087
390,2145095870,20,0.0001,1.195411
288,1652759665,20,0.0001,0.93397
589,3118935322,20,0.0001,1.06847
794,4253578573,20,0.0001,1.087472
638,3400455780,20,0.0001,0.963868
598,3175230534,20,0.0001,1.050432
184,1069307391,20,0.0001,1.219093
741,4006811095,20,0.0001,1.080717
679,3679196966,20,0.0001,1.180627
33,198446591,20,0.0001,1.242932
251,1469407407,20,0.0001,1.041598
652,3493870620,20,0.0001,0.986173
501,2644009808,20,0.0001,1.420531
508,2659716458,20,0.0001,0.814181
507,2658514171,20,0.0001,1.043847
635,3386362128,20,0.0001,1.194042
443,2371197261,20,0.0001,1.215651
331,1868188737,20,0.0001,0.902292
233,1355626407,20,0.0001,0.95303
100,585489886,20,0.0001,1.052853
174,991190390,20,0.0001,1.150149
566,3018634836,20,0.0001,1.041143
23,147424866,20,0.0001,1.212168
314,1796087701,20,0.0001,1.088998
405,2211282408,20,0.0001,0.85902
489,2585143696,20,0.0001,1.676207
80,487066478,20,0.0001,1.210613
147,832261572,20,0.0001,1.307545
315,1797484985,20,0.0001,0.99711
75,469337765,20,0.0001,1.147982
89,554043425,20,0.0001,1.104258
372,2092816440,20,0.0001,1.273191
436,2332185607,20,0.0001,1.115763
323,1834936228,20,0.0001,1.048632
693,3763401080,20,0.0001,1.047105
493,2597160931,20,0.0001,1.097136
556,2982351522,20,0.0001,1.128328
